Time Date,School,Course,Passing Rate
30122013,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,0
31122010,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,0
31122015,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,15.38
30122017,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,25
31122012,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,14.29
31122016,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,33.33
31122011,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,15.38
31122017,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,36.84
30122012,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,50
31122018,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,27.27
30122010,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,20
30122016,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,0
31122014,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,95.83
31122019,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,95.83
30122010,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,60
31122015,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,95.83
30122016,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,80
30122015,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,80
31122010,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,90
31122012,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,70.59
30122014,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,100
30122011,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,100
31122013,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,92.31
30122017,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,81.82
31122017,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,100
31122016,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,84.38
30122018,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,100
31122018,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,94.59
30122019,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,42.86
31122011,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,40
30122013,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,66.67
30122012,ATENEO DE DAVAO UNIVERSITY,Bachelor of Science in Civil Engineering,75
31122010,ATENEO DE NAGA,Bachelor of Science in Civil Engineering,66.67
30122011,ATENEO DE NAGA,Bachelor of Science in Civil Engineering,75
30122010,ATENEO DE NAGA,Bachelor of Science in Civil Engineering,50
31122014,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,68
30122019,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,45.83
30122015,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,18.18
31122013,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,65
30122013,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,41.67
31122018,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,73.77
31122017,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,75
